compound,created_at,source,text,user_location,user_name
0.0,Thu May 23 07:00:25 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @imMAK02: ""India does not have a political majority but a Communal majority. In India majority is born not created"". ~ B.R.Ambedkar

Bot…",,abdul hakim
0.0,Thu May 23 07:00:25 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @s4h1th: Akka na paisal https://t.co/V5r0JfvLnS,,AA
0.6909,Thu May 23 07:00:25 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @advocatearuldev: TODAY ITS COMING TRUE !!!!

#ElectionResults2019 #LokSabhaElections2019 #GobackModi https://t.co/tkOHRLb0R9",Gorakhpur Fatehabad Haryana,Anup siwach
-0.4391,Thu May 23 07:00:25 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ramprasad_c: The most depressing part of the election is AAP leading in one seat. #ElectionResults2019,,Chowkidar Aritra Roychoudhury
0.0,Thu May 23 07:00:25 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#ElectionResults2019 #ArnabOnMay23 #May23WithTimesNow #ABPresults2019 #ModiAaRahaHai #Verdict2019 https://t.co/35ax9PJVUv,,VICKY
0.6908,Thu May 23 07:00:26 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @yeswanth86: Thanks for given opportunity to walk with you #YSRCP chief, Andhra Pradesh chief minister @ysjagan Anna during #PrajaSankal…",,RVGSUBBARAO@MANIBABU
0.4404,Thu May 23 07:00:26 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SonicSiblingCPK: The first step to becoming better is admitting one needs to change.
#ElectionResults2019 https://t.co/9PCs3CWWbS","Bengaluru, India",sharo
0.5719,Thu May 23 07:00:26 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @moonstar4u: If #MamtaBanerjee and TMC  wins in 
#WestBengal again, she should remember that the common people didn’t choose her. TMC go…","Mumbai, India",Sumesh Pillai
0.5719,Thu May 23 07:00:26 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @moonstar4u: If #MamtaBanerjee and TMC  wins in 
#WestBengal again, she should remember that the common people didn’t choose her. TMC go…",,Ojas Kapre
0.5859,Thu May 23 07:00:26 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @anugrahajoseph: Kerala has the highest literacy rate in India and y’all wonder why Modi can’t win a seat in Kerala. 

#ElectionResults2…",,Chowkalate Dar Violet Pereira
0.0,Thu May 23 07:00:26 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#ElectionResults2019 https://t.co/lGIjSu6MkR,,Ajay Kumar Bothra
0.0,Thu May 23 07:00:27 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#ManojTiwari is leading by 3000 seats from North Delhi seat.

#LokSabhaElections2019 #ElectionResults2019… https://t.co/0hpGcm4Lrr",India,gallinews.com
-0.4404,Thu May 23 07:00:27 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @VijayIsMyLife: Farmer crisis,NEET,Sterlite,Hydrocarbon, Unemployment, Cauvery,8-lane highway,GST&amp; DeMo,Tamil Nadu has reacted to state…",Trichy,Azarudeen
0.4753,Thu May 23 07:00:27 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LIVE Update:  Sadhvi Pragya is leading in Bhopal!  ""People have once again put their faith in the BJP and I am grat… https://t.co/5rniBf99XN",,ZEE5 Europe
0.0,Thu May 23 07:00:27 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Just go to UP.......where BJP crossing 50 was not possible because of mahamilavat, became possible because Muslim w… https://t.co/Sz33lvXmpm","Pune, India",CHOWKIDAR SANKET
0.6249,Thu May 23 07:00:27 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Great Vision,Adherence to Ideology,Clarity of thoughts,Ignoring haters,learning from mistakes,keeping sycophants aw… https://t.co/BrnJ3aD0DV",Bengaluru,Shiva Arahunashi
0.6682,Thu May 23 07:00:28 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AkshayKatariyaa: So looks like nothing will change now if you see the lead so this should be the final results hopefully 
Karnataka 
BJ…",rajkot ,Chowkidar vishal patel
0.4019,Thu May 23 07:00:28 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @manakgupta: BJP makes a clean sweep in Delhi, Uttarakhand, Himachal, Gujarat, Rajasthan, Arunachal, Tripura #ElectionResults2019","Mumbai, India",Chowkidar Vitthal shewale
-0.5256,Thu May 23 07:00:29 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Forget about this election, Indians &amp; oppositions should be really worried about next one . What are they going to… https://t.co/VaCuzIBQXW",,Siddhartha
0.0,Thu May 23 07:00:29 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @timesofindia: Markets hit record high

#Sensex has breached the 40,000-mark for the first time in history, #Nifty above 12,000 as trend…","Lucknow , India",Amazing_psc
0.34,Thu May 23 07:00:29 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @RadhaGiri: Excited to speak at @TiePune interactive breakfast session on #ContentMarketing and #SocialMedia. With #ElectionResults2019…,"Pune, India",Midas Touch
0.7499,Thu May 23 07:00:29 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tamil Nadu and Kerala should be proud of the fact that it never succumbed to hate or polarisation narrative of BJP!… https://t.co/mPpbvKIW7T,"Hyderabad, India",kiran
0.0,Thu May 23 07:00:29 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ExpressindiaNe1: #ElectionResults2019 
#LokSabhaElections2019 
@ANI @BJP4India @INCIndia https://t.co/80qaJYgJBU",New delhi,Mohit kumar
-0.0772,Thu May 23 07:00:29 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Whatever may be the result, but it's tough to remove ""Pappu"" from Odisha, all hail Mr. Naveen Patnaik for your stra… https://t.co/KV1usfipRH","Bhubaneshwar, India ",Pratik Kumar Mishra
-0.0772,Thu May 23 07:00:29 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @SirJadeja: ""Rahul Gandhi held rallies in 151 constituencies, he's losing 119 of them. He made sure 4 out of every 5 places he visits he…",Auckland ,Ajay
0.9866,Thu May 23 07:00:29 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hahaha hahaha hahaha hahaha hahaha hahaha hahaha hahaha hahaha,BENGALURU,TATU
0.0,Thu May 23 07:00:30 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @BollywoodGandu: Modi and Amit Shah with BJP's seats. #ElectionResults2019 https://t.co/keOwL9Mfjs,,Taani
0.0,Thu May 23 07:00:30 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ThenameisRK: #ElectionResults2019 #Amethi 

@ReallySwara Rite Now https://t.co/dPYoPYrcrO",,Aditya Mudgal
0.7964,Thu May 23 07:00:30 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @ya_jhakaas: BJP winning the elections is the only result in which me and my relatives are equally happy . #ElectionResults2019,"Ahmedabad , India",Mukesh Prajapati
-0.8555,Thu May 23 07:00:30 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Rageety: #ElectionResults2019 #Verdict2019 #ModiAaRahaHai 
Grief .... matam.... arrogant and obnoxious biting the dust... https://t.co/…",India,chowkidar jhanhavi tiwari
-0.4939,Thu May 23 07:00:30 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @naalaYUCK: #ElectionResults2019
To all modi haters: https://t.co/ye4DMSeh5x",Central India,Unpaids
0.0,Thu May 23 07:00:30 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Atomic404: Just @ArnabGoswamiRtv thing
#ElectionResults2019 https://t.co/yrRF7Oo2yv",Rohtak Haryana,Kunal Bhatia
0.4019,Thu May 23 07:00:30 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @LillyMaryPinto: #ElectionResults2019
Clean Sweep by BJP
Gujarat      26/26
Delhi           7/7
Haryana      9/10
Rajasthan   24/25
MP…",,Chowkidar P. Nair
0.5859,Thu May 23 07:00:30 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SirJadeja: Gautam Gambhir (BJP)  98,870
Arvinder Singh Lovely (INC) 48,881
Atishi Marlena(AAP)  34,435

#GautamGambhir leading by 64,00…","mumbai,india",Chowkidar Jay Kulshrestha.
0.0,Thu May 23 07:00:30 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @shaik_hussam: #ElectionResults2019 | AIMIM’s @asadowaisi the sitting MP of Hyderabad, is leading in the constituency.

Follow for updat…",,mohammed imran hussa
0.0,Thu May 23 07:00:30 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#ElectionResults2019 #LoksabhaElections2019 In how many seats Congress is leading??,,Tuhin
0.4019,Thu May 23 07:00:31 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Clean Sweep by Congress in Lakshadweepand and Puducherry #ElectionResults2019,,Kachra Peti
0.0,Thu May 23 07:00:31 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @htTweets: #ElectionsWithHT | BJP-Shiv Sena combine ahead in 41 seats in Maharashtra

https://t.co/6YYOXVFmpT

#ResultsWithHT #Verdict20…",India,^ _ ^
0.5994,Thu May 23 07:00:31 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @itz_Thriller2: #RCB vs IPL Cup

#BJP vs Tamil nadu

#Modi vs Digital India 

#IndianPeople's vs 15 Lakhs

#Ajith vs Blockbuster 

You K…",Virudhunagar | Chennai | NY,Prabhu
-0.68,Thu May 23 07:00:31 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @sehgal_08: #ElectionResults2019
Subject kuch mehsoos nahi kar sakta, he is dead inside ! https://t.co/uFmc9Rk0Hj",,Kiran C. Hiremath
0.0,Thu May 23 07:00:31 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NewIndianXpress: #ElectionsWithTNIE In #BengaluruSouth, BJP's @Tejasvi_Surya is leading by 1,00,799 votes at 10.48am.
@AshwiniMS_TNIE r…","Karnataka, India",Chowkidar Butterfly
0.0,Thu May 23 07:00:31 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Its official now that majority of indians will choose bjp as long  they will talk about  tyranny of muslims, dalits… https://t.co/QphmU7h9Gv","Qazigund, Jammu And Kashmir",Bakut
-0.0772,Thu May 23 07:00:31 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SirJadeja: ""Rahul Gandhi held rallies in 151 constituencies, he's losing 119 of them. He made sure 4 out of every 5 places he visits he…","Maharashtra, India",ANAND SHUKLA
0.6369,Thu May 23 07:00:31 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Happiest blood vessel in the Solar System
#ModiSweep #ModiAaGaya #ElectionResults2019 https://t.co/8zyChXIebE",Guwahati,Bubu
0.0,Thu May 23 07:00:31 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Where is @RahulGandhi ?  London or Thailand? #ElectionResults2019,"San Francisco, CA",Rajesh Pantula
-0.0516,Thu May 23 07:00:31 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The pace at which the number of likes and retweets are increasing on pro-Modi tweets is making me panic almost as m… https://t.co/XxIyMPcXYR,,Cheshta Dhawan
0.0,Thu May 23 07:00:32 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @TheUnRealTimes: Imran Khan: ""Ek naya Pakistan banaunga!""
Modi (2019): ""Mein bhi! :D""
#ElectionResults2019","Dubai, UAE",Idrees Zafar
0.6948,Thu May 23 07:00:32 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Dil se badhai sir so happy,,Pandey r
0.0,Thu May 23 07:00:32 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @karunanundy: With Hindus and Muslims and Dalits and all those who believe in a developed India for all us Indians. #ElectionResults2019…,"Pune, India",AnushkaBafana
0.7269,Thu May 23 07:00:32 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","For me if @smritiirani wins against @RahulGandhi ,that is going to be the highlight of this election.… https://t.co/M6ZqABpmA5",,Anupama
-0.4767,Thu May 23 07:00:32 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @timesofindia: #VerdictWithTimes #ElectionResults2019 #Verdict2019  

Lok Sabha results: MP Congress leader dies of heart attack at coun…",,Inder Singh terrorist
0.5719,Thu May 23 07:00:32 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @news18dotcom: #Breaking | BJP candidate Anurag Singh Thakur (@ianuragthakur) wins from Hamirpur constituency in Himachal Pradesh. 

#Ve…",,simbg8
0.4019,Thu May 23 07:00:33 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @manakgupta: BJP makes a clean sweep in Delhi, Uttarakhand, Himachal, Gujarat, Rajasthan, Arunachal, Tripura #ElectionResults2019","Azamgarh, India",Ankush Singh
0.0,Thu May 23 07:00:33 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#Karimnagar #BJP #BandiSanjayAnna #BandiSanjay #Anna #ElectionResults2019 #Telangana https://t.co/gOTIkiGWZG,"Hyderabad, India",Dasari Mallesh
0.296,Thu May 23 07:00:33 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MrsGandhi: BJP's vote share in West Bengal 

2014 - 16.4%

2019 - 38.6%

#ElectionResults2019","New Delhi, India",Chowkidar Mannu Gupta
0.0,Thu May 23 07:00:33 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Atheist_Krishna: This is what Modi did to the opposition in General Election 2019.

#ElectionResults2019
#Verdict2019 https://t.co/27CN…",,Mahi sidhu
0.5499,Thu May 23 07:00:33 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @SurabhiUpadhyay: I refrain from sharing any political view. But this verdict, a second time around, AFTER #GST, AFTER demonetisation, h…",Mumbai ,LakshmiRamanath
0.0,Thu May 23 07:00:33 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#ElectionResults2019
@Jetha_Live @KapilMishra_IND @TajinderBagga https://t.co/GMlodtl1mU","sirsa, India",Ravi Kumar
0.7553,Thu May 23 07:00:33 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @manakgupta: BJP leading on 286 seats, 4 more than 2014's 282. 
@AmitShah's prediction of winning more is coming true

#ElectionResults2…",Bhopal ,Abhimanyu Abhi
0.7506,Thu May 23 07:00:34 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SirJadeja: Sensex crosses 40,000 and Nifty hits 12,000 for the first time in history. 

Even Stock Market is celebrating the victory of…","Bengaluru, India",Vivek Joshi
0.4939,Thu May 23 07:00:34 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Doval_Ajit12: Kejriwal ji pagal ho chuke hai aur kuch Apiyo ko kaat bhi chuke hai Handsome sisodiya ne unhe chain se bandh diya hai : B…,,Himanshu Srivastava
0.4939,Thu May 23 07:00:34 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @abdullah_0mar: Yeh keh rahe hai 2024 ki Shapath le lo. Inki excitement ko roko.

#ElectionResults2019 https://t.co/43FW4djGln",London,Chowkidaar Smita Shah
0.0,Thu May 23 07:00:34 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Pankajamunde: #ElectionResults2019 #Verdict2019 #PhirEkBaarModiSarkaar https://t.co/YdU96oJXNP,India,chowkidar chetan bhagwan sable
0.0,Thu May 23 07:00:34 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Troll_Cinema: #ElectionResults2019

#PawanKalyan's JanaSena complete washout~

TN actors: https://t.co/r7eiGJeXbG",,GokulKrishna
0.0,Thu May 23 07:00:34 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @iSonu_Nigam: Indians who had scored 300+ 
Virender Sehwag
Karun Nair
Narendra Modi (can) 

#ElectionResults2019",,Vishnu
0.5624,Thu May 23 07:00:34 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @prernabhardwaj_: I really want to see this smile after Amethi’s final results,this lady not only deserves to win hearts but Amethi’s se…",India,sanjay mishra
0.7793,Thu May 23 07:00:34 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RealVinduSingh: Some opposition Parties are saying there are developed countries conducting elections on ballot paper!
TRUE!
1) What is…",,Sartaaz
0.0,Thu May 23 07:00:34 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @UberHandle: On the way to Lagadapati House
#ElectionResults2019 
#APElectionResults2019 https://t.co/cz4QP1xDqZ","Hyderabad, India",mohandatta
0.0,Thu May 23 07:00:34 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ArvindKejriwal ye tere liye he,"Madhya Pradesh, India",chokidaar Chetan Singh
0.0,Thu May 23 07:00:34 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","From 'Ayega To Modi Hi' to ""Modi Aa Gya"" We all grew up
#ElectionResults2019","Aligarh, India",Vishal Thakur
0.5719,Thu May 23 07:00:35 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @moonstar4u: If #MamtaBanerjee and TMC  wins in 
#WestBengal again, she should remember that the common people didn’t choose her. TMC go…",OT,SparDeb
0.0,Thu May 23 07:00:35 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @airnewsalerts: In Uttar Pradesh, Maneka Gandhi is leading by over 700 votes from Sultanpur.

#ElectionResults2019 | #ResultsWithAIR htt…","Malad West, Mumbai","All India Radio, Malad"
0.5859,Thu May 23 07:00:35 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BJP is all set to win 23 of 28 seats in Karnataka.
#LokSabhaElections2019 #ElectionsWithUV #ElectionResults2019",Manipal,Udayavani
0.4019,Thu May 23 07:00:35 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @rameshsrivats: I like this NDTV graphic where they show the Lok Sabha slowly filling up with saffron, grey and blue MPs, who are so ple…",Bharat | Malaysia | Singapore,Hemant Prasad
-0.0772,Thu May 23 07:00:35 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SirJadeja: ""Rahul Gandhi held rallies in 151 constituencies, he's losing 119 of them. He made sure 4 out of every 5 places he visits he…",Gorakhpur,Hemant Jaiswal
-0.1027,Thu May 23 07:00:35 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Twitter should be Block of like Instagram and the other rest of the social media in Indonesia for a few days...
Bec… https://t.co/OzTy6dFLIz","West Java, Indonesia",Ikhsan6ft
0.5719,Thu May 23 07:00:36 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @moonstar4u: If #MamtaBanerjee and TMC  wins in 
#WestBengal again, she should remember that the common people didn’t choose her. TMC go…",,Chowkidar Deepak Kumar
0.6369,Thu May 23 07:00:36 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @shashankkupalli: @sardesairajdeep @rahulkanwal Best #ElectionResults2019 coverage by @IndiaToday . Have been watching all news channels…,"Sikar, India",Peeyush Mishra
0.5859,Thu May 23 07:00:36 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @timesofindia: #VerdictWithTimes #ElectionResults2019 #Verdict2019 

@SushmaSwaraj congratulates PM Modi for 'big win' 

Read: https://t…",India,^ _ ^
0.0,Thu May 23 07:00:36 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @TheUnRealTimes: JUST IN: Pakistan declares that its air space will remain closed for another five years. #ElectionResults2019,,ishan sharma
0.5106,Thu May 23 07:00:35 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@MsKajalAggarwal Kudos to all the Leadership and hardworking Karyakartas of BJP RSS who done stupendous team work t… https://t.co/ptkCC9W8xi,"Indore, India",arvind parmar
0.0,Thu May 23 07:00:36 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ndtv: #ResultsWithNDTV | Trinamool Congress congratulates Y S Jagan Reddy as YSR Congress heads for landslide victory in Andhra Pradesh…,"New Delhi, Delhi",prashant kumar
0.1531,Thu May 23 07:00:36 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","out here Thanos won : GROOT is sad.

#ElectionResults2019 #Protofascistshaswon #INDIA","Khanna, India",Karanveer Singh
0.0,Thu May 23 07:00:36 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @RoflGandhi_: Neetu shattran aala azaad ummidwar.

#ElectionResults2019 https://t.co/u8q1L6ZY5U","Amritsar, Punjab",Harry
0.3612,Thu May 23 07:00:36 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GabbbarSingh: NDTV panel is like a group of relatives sitting in the porch, while the Tent wala is wrapping up stuff, catering wala is…",Zaruri Hai?!,JinkChak
0.7579,Thu May 23 07:00:36 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Musanghism: Thank you majority of India, for restoring my faith in your bigotry. #ElectionResults2019",United States | Kashmir ,zoya
0.3182,Thu May 23 07:00:36 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I've one suggestion for @INCIndia.
Please get rid of Gandhi family. Give preference to deserving politicians. #ElectionResults2019",India,Abhishek Gupta
0.5242,Thu May 23 07:00:36 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","338345 and still gaining the lead! @AnantkumarH on his way to sweep victory with biggest lead !

#ElectionResults2019
#Karnataka","Bengaluru, Karnataka",Vinay M Swamy
-0.5994,Thu May 23 07:00:36 +0000 2019,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @SupariMan_: Welcome to India, where educated fools choose hate over development, Godse over Gandhi.
#ElectionResults2019",Bangalore,ramesh varadan
0.0,Thu May 23 07:00:37 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Beast returns!,somecity,Shishir
0.0,Thu May 23 07:00:37 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BloombergQuint: Meanwhile...outside Congress' office. #IndiaElections2019

Catch all #ElectionResults2019 updates here: https://t.co/H8…","Paris, Milan (Personal account)",Silvia S. Castello.eu
0.0,Thu May 23 07:00:37 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Band baja leke aaye the #KanaiyaKumar  #Begusarai jitne public ne jawab dedi ""Is desh main nautanki nehi chalti fir… https://t.co/E5Fy72DCrC",,Debasish Sinha
0.1531,Thu May 23 07:00:38 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @SirJadeja: PM Narendra Modi's mother Heeraben Modi greets the media and people gathered outside her residence in Gandhinagar to congrat…,"Toronto, Ontario , Canada",Sagar
0.6705,Thu May 23 07:00:38 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","That polling is pure data science and that, if you have the right mix of intelligent people like #pradipgupta and s… https://t.co/FOaldLBP7Y",Mount Doom,Anuradha Gupta
0.3109,Thu May 23 07:00:38 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",VIOLENCE is the last refuge of incompetent.. learn the art of being free from agitation/disturbance..you can win he… https://t.co/kQFwucjC2h,,swarajsaraswathi
0.5267,Thu May 23 07:00:38 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Pun_Starr: BJP is getting a thumping majority once again. Congrats to Modiji, Amit Shah, Zee, Republic, Times Now, ABP, Aaj Tak, Electi…","Pune, MH, India",RAKESH RANJAN
0.4005,Thu May 23 07:00:38 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @rishibagree: It is first time in so many years that youth of the country is more excited about 23rd May than 14th Feb.
#ElectionResults…",,SatyamevJayate
0.0,Thu May 23 07:00:39 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Atheist_Krishna: #ElectionResults2019 https://t.co/srpWoyj0Wk,Gandhinagar ,Dave
0.0,Thu May 23 07:00:39 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @KyaUkhaadLega: Early trends.... #ElectionResults2019 https://t.co/9HV7XLZ7kP,,deedf
0.0,Thu May 23 07:00:39 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Smriti Irani is a living embodiment of women Empowerment &amp; Feminism 

#ElectionResults2019 
#ModiHaiTohMumkinHai… https://t.co/fPxBWj8y2c",New Delhi,Pulkit
